galaxy,subset,class,radial_index,radius_m,radius_kpc,v_obs_kms,g_N,A_B,C_B,nu_B,S_Psi,alpha_B,S_rad,sin_alpha_B_S_rad
NGC0055,external_151,low_mass_dwarf,18,3.7892120700713986e+20,12.28,86.1,9.080543203880737e-12,0.16968231935291092,0.08256236879786762,0.2014020509854345,0.5124107167712794,1.2487184043393622,0.8574253390312483,0.813336291746663
NGC0055,external_151,low_mass_dwarf,19,3.977438402542372e+20,12.89,87.4,8.723180243734484e-12,0.16198247631206683,0.07712574827107034,0.19278978981179076,0.5208879792257699,1.2541588841063105,0.8705564647895464,0.8272791857671076
NGC0055,external_151,low_mass_dwarf,20,4.165664735013346e+20,13.5,86.5,8.36581728358823e-12,0.15428263327122274,0.07168912774427307,0.18417752863814701,0.5287157307709603,1.2591355028415243,0.8833647077913696,0.8408091500794947
NGC0100,external_151,bulge_rich_hsb,0,7.097058437430145e+18,0.23,6.81,1.9662890963786674e-11,0.5389947873524475,0.4475346562181063,0.49098838911252407,0.06515099729339723,0.5710161513500285,0.31275966878483685,0.16904261917139338
NGC0100,external_151,bulge_rich_hsb,1,2.129117531229043e+19,0.69,20.0,1.865614103540592e-11,0.4848325146250013,0.3948027667080017,0.4533686061980186,0.11819932718502509,0.7079990635810534,0.35843427013181006,0.23309519429853728
NGC0100,external_151,bulge_rich_hsb,2,3.548529218715072e+19,1.15,33.0,1.764939110702517e-11,0.4306702418975551,0.3420708771978971,0.4157488232835131,0.1609134295224463,0.8051456192073253,0.41285538414655315,0.2976404784859103
NGC0100,external_151,bulge_rich_hsb,3,4.906227354571274e+19,1.59,42.7,1.6686412914660972e-11,0.3788628505930413,0.29163167853605787,0.3797646831044209,0.19646738410642728,0.87849700497999,0.47449266915623,0.3652551441884401
NGC0100,external_151,bulge_rich_hsb,4,6.325639042057302e+19,2.05,49.9,1.5679662986280218e-11,0.32470057786559514,0.23889978902595332,0.3421449001899154,0.22664606529783396,0.9366810432750098,0.5502416140672212,0.4432725397578315
NGC0100,external_151,bulge_rich_hsb,5,7.745050729543331e+19,2.51,55.5,1.4672913057899464e-11,0.27053830513814886,0.18616789951584872,0.3045251172754099,0.25166149054794396,0.9831192151560126,0.6381914107443617,0.5311225487537479
NGC0100,external_151,bulge_rich_hsb,6,9.164462417029361e+19,2.97,61.9,1.3534630105723558e-11,0.23123609046090113,0.14684897246673265,0.2729897092644415,0.2725267290543204,1.019803318931649,0.7138357005354712,0.6081916354995122
NGC0100,external_151,bulge_rich_hsb,7,1.0553017328700475e+20,3.42,67.9,1.2230371848649876e-11,0.2143350963050474,0.12783336592954464,0.2509620909105024,0.2907075073179924,1.048329238493765,0.7571092818883931,0.6561038570760477
NGC0100,external_151,bulge_rich_hsb,8,1.1972429016186505e+20,3.8800000000000003,73.1,1.0897130074752333e-11,0.1970585245012858,0.10839519035819686,0.22844496992647584,0.3066540063339113,1.0724665059834955,0.80152394708893,0.7040442590437576
NGC0100,external_151,bulge_rich_hsb,9,1.3391840703672533e+20,4.34,76.1,9.56388830085479e-12,0.1797819526975242,0.08895701478684913,0.20592784894244925,0.3202796586269451,1.0927022730005644,0.845174747786806,0.750408208564921
NGC0100,external_151,bulge_rich_hsb,10,1.4780395615343647e+20,4.789999999999999,77.8,8.25963004378111e-12,0.1628809585416705,0.06994140824966112,0.18390023058851024,0.33187630657178124,1.1097993997529039,0.8860359232734478,0.7935421622695189
NGC0100,external_151,bulge_rich_hsb,11,1.6168950527014765e+20,5.24,79.0,6.955371786707425e-12,0.14597996438581673,0.05092580171247307,0.16187261223457114,0.34186949806492367,1.124656524942085,0.9238430656764354,0.8334167913658558
NGC0100,external_151,bulge_rich_hsb,12,1.7588362214500794e+20,5.7,78.5,5.8705322273193515e-12,0.13063234224581238,0.03629982146887473,0.14286715638959827,0.3505372612321699,1.1364382908896329,0.9506963883637221,0.8624150884798588
NGC0100,external_151,bulge_rich_hsb,13,1.900777390198682e+20,6.16,79.8,5.4119575344795864e-12,0.1201479352189941,0.03380621641641009,0.1327152146085589,0.3629067391547275,1.1479816905504652,0.9570605293091156,0.8727795086191092
NGC0100,external_151,bulge_rich_hsb,14,2.209345148347819e+20,7.16,83.4,4.415056028306183e-12,0.09735574603025866,0.028385335867573913,0.11064577595412545,0.3721926330198955,1.1552257604516463,0.9695491985267909,0.8870271091853498
NGC0100,external_151,bulge_rich_hsb,15,2.320429541281508e+20,7.52,84.6,4.056171486083759e-12,0.08915055792231394,0.0264338188699929,0.10270077803852942,0.37727227083867054,1.159424221006864,0.9735697829534947,0.8923478014993677
NGC0100,external_151,bulge_rich_hsb,16,2.4623707100301112e+20,7.98,86.1,3.597596793243992e-12,0.07866615089549561,0.023940213817528252,0.09254883625749,0.3823251332649049,1.1633776000917433,0.9783238753698336,0.8982448239221236
NGC0100,external_151,bulge_rich_hsb,17,2.6043118787787135e+20,8.44,87.5,3.188598954880227e-12,0.06948699325450855,0.02176454343903711,0.0836050997631386,0.38681971476277377,1.1668573595455936,0.9821289187335365,0.9030871308474329
NGC0100,external_151,bulge_rich_hsb,18,2.746253047527317e+20,8.9,89.0,2.995334062478854e-12,0.0659876089310741,0.020972361072539532,0.07991885063016688,0.39100967352353505,1.170382846310665,0.9835154258832617,0.9057192557585523
NGC0100,external_151,bulge_rich_hsb,19,2.8851085386944283e+20,9.35,90.4,2.806270580781859e-12,0.06256429817988823,0.02019740006183538,0.07631273734791195,0.39413744191433137,1.1729253127482675,0.9848207714560067,0.9078944239447939
NGC0100,external_151,bulge_rich_hsb,20,2.968421833394695e+20,9.62,91.2,2.6928324917636622e-12,0.06051031172917672,0.01973242345541289,0.074149069378559,0.3963965957698759,1.1747731626174267,0.985579582656816,0.9092980482878458
NGC0247,calibration_24,ordinary_disk,0,3.3325317880106766e+19,1.08,34.6,1.1796500360428489e-11,0.28722255541479047,0.20738428964976585,0.3290618294631167,0.05106690261293539,0.4569543180080195,0.5943810057738621,0.2622509811386338
NGC0247,calibration_24,ordinary_disk,1,4.967940906201101e+19,1.61,47.0,1.1620426537913318e-11,0.25404034336827197,0.20220399884418988,0.31182645940427306,0.09526215733419736,0.6017777094187753,0.6132991828967556,0.3471940566896428
NGC0247,calibration_24,ordinary_disk,2,6.634206800206439e+19,2.15,59.1,1.144103056780352e-11,0.2202320518491777,0.19692596670265963,0.29426589368394185,0.13403349855220342,0.7079016980655243,0.6331173736110056,0.4116789153047578
NGC0247,calibration_24,ordinary_disk,3,8.331329470026691e+19,2.7,64.4,1.1116019156049502e-11,0.21003791239968553,0.1776228291059992,0.2784234634886885,0.16718181314401237,0.800248452219111,0.6691005723026707,0.4800991763404919
NGC0247,calibration_24,ordinary_disk,4,9.935881812402202e+19,3.22,67.4,1.080178464522285e-11,0.2015839465828962,0.15869224143163135,0.2635449821018965,0.19630251829012332,0.8721377627014536,0.7051065171338504,0.5399040620824928
NGC0247,calibration_24,ordinary_disk,5,1.1633004482222454e+20,3.77,69.8,1.0469421220310044e-11,0.1926422519689844,0.13866950446835766,0.24780812678894332,0.22234846997735885,0.9299751817922595,0.7442501273750083,0.5965947003612121
NGC0247,calibration_24,ordinary_disk,6,1.3299270376227791e+20,4.31,71.3,1.014310076675929e-11,0.1838631336207801,0.1190108172680526,0.2323573961180439,0.24507787108730664,0.9760764730641777,0.783373409452675,0.6488724963780844
NGC0247,calibration_24,ordinary_disk,7,1.4965536270233128e+20,4.85,73.2,9.814235533378413e-12,0.1741065981681325,0.10793478765887138,0.21942254838511283,0.26517219141340725,1.0102754448278304,0.8085164192994042,0.6847958710532639
NGC0247,calibration_24,ordinary_disk,8,1.6600945388423555e+20,5.38,75.1,9.491238597497375e-12,0.16444554900405342,0.09781192201882768,0.20694651567178796,0.28316775942463746,1.0384092559509028,0.8316572912550585,0.7165541503651176
NGC0247,calibration_24,ordinary_disk,9,1.8267211282428894e+20,5.92,78.5,9.16214737980726e-12,0.1546022158934823,0.08749805891387753,0.19423508611481544,0.29942124392845776,1.0623135895650972,0.8547359718714962,0.7465983631457974
NGC0247,calibration_24,ordinary_disk,10,1.9933477176434233e+20,6.46,81.4,8.833056162117146e-12,0.14475888278291116,0.07718419580892737,0.18152365655784297,0.3138267430457201,1.0824784159514411,0.8771102151685379,0.7745964191734825
NGC0247,calibration_24,ordinary_disk,11,2.1568886294624656e+20,6.99,83.5,8.490728678784284e-12,0.1367324765300326,0.07054645448161725,0.17137532356270874,0.32689357006885894,1.09898463457647,0.8921408695340997,0.7946712097698466
NGC0247,calibration_24,ordinary_disk,12,2.3235152188629995e+20,7.53,87.1,8.138892477583401e-12,0.1288125201967572,0.06433330788372214,0.1614027451345113,0.3388618348652849,1.11333183431952,0.9059319039851589,0.8127796822744492
NGC0247,calibration_24,ordinary_disk,13,2.4901418082635334e+20,8.07,90.7,7.787056276382517e-12,0.1208925638634818,0.05812016128582703,0.15143016670631387,0.349808775916571,1.1259737451171725,0.9191079684421134,0.8296668352096338
NGC0247,calibration_24,ordinary_disk,14,2.6598540752455582e+20,8.62,93.1,7.428704589974211e-12,0.1128259416721828,0.051791956417600545,0.14127291089981653,0.359520791276802,1.1368924291745417,0.931820549867141,0.8454700500005247
NGC0247,calibration_24,ordinary_disk,15,2.8203093094831096e+20,9.14,95.9,7.121334480516342e-12,0.10658492905649837,0.047785606897874935,0.13355778120020267,0.36843932865208084,1.1461364868386101,0.9400074142826285,0.8565149549190674
NGC0247,calibration_24,ordinary_disk,16,2.9900215764651344e+20,9.69,98.4,6.803012246636761e-12,0.10028274382283019,0.04397450507864101,0.12580482239743826,0.37676674034872837,1.1544506327478958,0.9475780420598345,0.8666292185419511
NGC0247,calibration_24,ordinary_disk,17,3.1566481658656686e+20,10.23,101.0,6.490477689736808e-12,0.09409514377522867,0.040232696019756764,0.11819282648199679,0.3842544219638737,1.1617493461057795,0.9546064030180405,0.8758516503263364
NGC0247,calibration_24,ordinary_disk,18,3.320189077684711e+20,10.76,103.0,6.1837308098164835e-12,0.08802212891369386,0.03656017972122224,0.11072179345387834,0.3911074015105349,1.1682902808071312,0.9610947992223775,0.8842862196772542
NGC0247,calibration_24,ordinary_disk,19,3.486815667085245e+20,11.3,104.0,5.912490622950701e-12,0.08303061871926766,0.03388715477436062,0.10458983963451415,0.39750078831125585,1.1740944009933534,0.9657706534915961,0.8907692067705925
NGC0247,calibration_24,ordinary_disk,20,3.653442256485779e+20,11.84,105.0,5.653702276895223e-12,0.07839977561902972,0.03153640934435507,0.09890417543181329,0.4034243232879354,1.179314102779544,0.9697526152795274,0.8963855153571784
NGC0247,calibration_24,ordinary_disk,21,3.820068845886313e+20,12.38,105.0,5.394913930839743e-12,0.07376893251879175,0.029185663914349503,0.0932185112291124,0.40885143389657064,1.1840166528436074,0.9735141444825964,0.9015992844253569
NGC0247,calibration_24,ordinary_disk,22,3.983609757705355e+20,12.91,105.0,5.14091796156307e-12,0.06922384577226193,0.026878450807121826,0.08763813710423933,0.41400369530901066,1.1884073443981336,0.9769863312013906,0.9064243374430921
NGC0247,calibration_24,ordinary_disk,23,4.159493379850363e+20,13.48,106.0,4.9062209771374955e-12,0.06526323613895428,0.025018323300091704,0.08275692880886297,0.41878721576666483,1.192356982109112,0.9797155806483127,0.9103932412106557
NGC0247,calibration_24,ordinary_disk,24,4.3230342916694055e+20,14.01,108.0,4.701015747926048e-12,0.06189452861716175,0.02349901563800196,0.07859749786970906,0.4230971730016794,1.1958356377404726,0.9818653029794492,0.9136472848143449
NGC0247,calibration_24,ordinary_disk,25,4.486575203488447e+20,14.539999999999997,107.0,4.4958105187146e-12,0.05852582109536924,0.02197970797591222,0.07443806693055516,0.42712051948970586,1.1990420397256227,0.9839021121509991,0.9166932682013464
NGC0289,calibration_24,bulge_rich_hsb,0,4.628516372237051e+19,1.5,164.0,2.1716624312110045e-10,0.7607926401174738,1.098964307725355,0.644601462143415,0.16866277152780054,0.7013462752506271,0.12370205623629847,0.0798183548544886
NGC0289,calibration_24,bulge_rich_hsb,1,7.775907505358245e+19,2.52,194.0,2.0885757387117913e-10,0.7335911959626218,1.0229851675858326,0.6287320694696239,0.28212883144200535,0.8758112198547388,0.13455625567574261,0.1033477135627715
NGC0289,calibration_24,bulge_rich_hsb,2,1.067644443196013e+20,3.46,175.0,2.01200564954585e-10,0.7085231984081504,0.952965175692547,0.6141073350447576,0.36043059298217645,0.9734737855279645,0.14593791210533685,0.12066795437631499
NGC0289,calibration_24,bulge_rich_hsb,3,1.3330127152042707e+20,4.32,185.0,1.9419521637131798e-10,0.6855886474540595,0.8889043320454983,0.6007272588688161,0.4273071018999351,1.0442380327390828,0.15773142766929077,0.1363654209221278
NGC0289,calibration_24,bulge_rich_hsb,4,1.6755229267498123e+20,5.43,175.0,1.8515342924640362e-10,0.6559870758737794,0.8062211501289591,0.5834576256649846,0.4822874609350809,1.100104935733227,0.17531683494624847,0.1562519975946461
NGC0289,calibration_24,bulge_rich_hsb,5,1.9686622969914923e+20,6.380000000000001,167.0,1.7741496278814357e-10,0.6306523974942604,0.7354562647048939,0.5686773089590027,0.5281533467295435,1.1423429626192627,0.19296179960801715,0.17551986861192956
NGC0289,calibration_24,bulge_rich_hsb,6,2.335857929188965e+20,7.57,176.0,1.6772151532990203e-10,0.5989173793135997,0.6468139345421174,0.5501630175062464,0.5963724591743981,1.1952625156684078,0.21936891223372304,0.20408152467626353
NGC0289,calibration_24,bulge_rich_hsb,7,3.270818236380849e+20,10.6,185.0,1.3586693182631663e-10,0.5572542609062034,0.4960998412646012,0.5088476219391058,0.6608529562628582,1.2513077340503083,0.28373686314244034,0.26937868989731883
NGC0289,calibration_24,bulge_rich_hsb,8,4.187264478083785e+20,13.57,183.0,1.0186918625041606e-10,0.5315529557998387,0.3773700385311464,0.4706034164387987,0.7047636613253707,1.2891337388142168,0.3602414100820068,0.34604596931275433
NGC0289,calibration_24,bulge_rich_hsb,9,5.1345674956016353e+20,16.64,172.0,6.672673543626964e-11,0.5049862868851788,0.25464259934201966,0.4310715272516126,0.7365281775388244,1.3213112813274124,0.47671446665397027,0.4619552413817922
NGC0289,calibration_24,bulge_rich_hsb,10,6.081870513119485e+20,19.71,161.0,5.105243936908874e-11,0.42670689781580645,0.1958591801332854,0.3756773398740043,0.758777860583938,1.3350976531446228,0.5761037163515906,0.560175268230659
NGC0289,calibration_24,bulge_rich_hsb,11,6.99831675482242e+20,22.68,156.0,3.7303257395966735e-11,0.34721989412963167,0.14363668497052565,0.3209349732500774,0.7750092731922138,1.3458184987225736,0.68447189967991,0.6672225599741233
NGC0289,calibration_24,bulge_rich_hsb,12,7.94561977234027e+20,25.75,159.0,2.4407170392591675e-11,0.27008966780835547,0.0950109582000635,0.26663297273186876,0.7869210490173233,1.3548469854118792,0.7978741172212522,0.7793422257756069
NGC0289,calibration_24,bulge_rich_hsb,13,8.862066014043206e+20,28.72,173.0,1.9004407415410178e-11,0.2225232215820273,0.07675114487037057,0.22637310623650508,0.7960868031180676,1.358646080342986,0.8519745719590041,0.8328736547034715
NGC0289,calibration_24,bulge_rich_hsb,14,9.809369031561056e+20,31.79,177.0,1.3419733226875759e-11,0.17335521150969477,0.05787652301105835,0.18475768868069142,0.8030140247856628,1.3619485513161105,0.9033984099350756,0.8837679762906392
NGC0289,calibration_24,bulge_rich_hsb,15,1.0728900950845484e+21,34.77,179.0,9.220277901805505e-12,0.13524580065747238,0.043939594108925215,0.15155405656168608,0.8083544703154558,1.36437836620189,0.9375654209927136,0.9176621729586358
NGC0289,calibration_24,bulge_rich_hsb,16,1.1676203968363334e+21,37.84,181.0,7.169793767246292e-12,0.11390342922287237,0.03775035557278285,0.13074680632923272,0.8127272919360989,1.365763686666221,0.9529641807183075,0.9330037165581326
NGC0289,calibration_24,bulge_rich_hsb,17,1.259265021006627e+21,40.81,182.0,5.186100646842105e-12,0.09325624904021379,0.031762720897752623,0.11061731669067035,0.8162740022087397,1.3669392376882379,0.9660575024476715,0.9460533537503368
NGC0289,calibration_24,bulge_rich_hsb,18,1.3539953227584118e+21,43.879999999999995,182.0,3.8762204892840946e-12,0.07889118626201058,0.027624745563051983,0.09613670078994567,0.8192490766794384,1.3678723404670765,0.9741295363437897,0.9541418425310216
NGC0289,calibration_24,bulge_rich_hsb,19,1.4456399469287055e+21,46.85,180.0,3.1538854600170173e-12,0.07012739450475983,0.025130715454752466,0.08678240498210568,0.8218531182859276,1.3686216651234242,0.978656443207216,0.958723386191383
NGC0289,calibration_24,bulge_rich_hsb,20,1.5403702486804904e+21,49.919999999999995,177.0,2.4072293859934736e-12,0.061068525583965264,0.022552711268732428,0.07711314971945626,0.8241416585666969,1.3692995890983652,0.982906174524447,0.9630201389685688
NGC0289,calibration_24,bulge_rich_hsb,21,1.6351005504322756e+21,52.99,175.0,2.0206766711170142e-12,0.05552978952439508,0.020832875679161214,0.07089873453021556,0.8261614431481518,1.3698864315528292,0.9854447395434465,0.965622916613125
NGC0289,calibration_24,bulge_rich_hsb,22,1.726745174602569e+21,55.96,172.0,1.7390854200467078e-12,0.05107441816257012,0.019389189756554747,0.06577294486746216,0.8279941545821502,1.3704175156595362,0.9874077459263252,0.9676509505675069
NGC0289,calibration_24,bulge_rich_hsb,23,1.821475476354354e+21,59.03,168.0,1.4500278041397825e-12,0.04649021237194473,0.01790213057165307,0.06049633300928663,0.8296460477566703,1.3709086215573543,0.989285902568697,0.9695881134227529
NGC0289,calibration_24,bulge_rich_hsb,24,1.9131201005246475e+21,62.0,158.0,1.3204630463056785e-12,0.04363281262326992,0.016853498785513097,0.0570126737011111,0.8311740371710876,1.371353006355908,0.9904828168245378,0.970848496879415
NGC0289,calibration_24,bulge_rich_hsb,25,2.0078504022764324e+21,65.07,158.0,1.1865358387128505e-12,0.04067920412884848,0.015769559531826318,0.05341171946673436,0.8325831664614713,1.3717719502908428,0.9916475579909583,0.9720723735590745
